time,accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z,latitude,longitude,speed
78.0,-1.53382,1.014416,1.195346,-0.326247,-0.027279,-0.111705,30.35156364,76.36436452,2.012
78.1,-0.878255,1.446819,1.651351,0.13552,0.180328,0.604689,30.35156184,76.36436434,2.005
78.2,-1.941187,-0.371153,2.247222,-0.20066,0.082091,0.772841,30.35156005,76.36436417,1.997
78.3,-0.954047,-0.126209,-0.163928,0.121333,0.120521,1.019148,30.35155826,76.364364,1.989
78.4,-1.145565,-0.514861,-2.07917,0.516622,0.32901,0.77669,30.35155649,76.36436383,1.981
78.5,0.041452,-0.480157,-0.546412,0.461711,-0.015398,0.499494,30.35155472,76.36436367,1.973
78.6,1.246425,-0.636917,0.418465,-0.02415,0.078685,-0.056195,30.35155295,76.3643635,1.965
78.7,0.747886,-0.796413,3.059359,-1.143994,-0.205303,-1.171836,30.3515512,76.36436334,1.956
78.8,-0.020677,0.192261,-0.042958,0.200519,0.24764,-0.080915,30.35154945,76.36436317,1.948
78.9,0.285787,0.529261,-3.667259,0.289257,0.005398,-0.105718,30.35154771,76.36436301,1.939
79.0,-0.425379,0.957964,-1.660909,-0.032807,-0.192463,-0.21232,30.35154598,76.36436285,1.93
79.1,-1.146795,1.257916,1.46728,-0.076334,-0.03561,0.205328,30.35154425,76.36436269,1.921
79.2,-1.249974,0.945108,2.451966,-0.196273,-0.045876,0.411546,30.35154254,76.36436253,1.912
79.3,-0.859402,0.446942,0.489068,0.421647,-0.194561,0.969135,30.35154083,76.36436238,1.903
79.4,-1.059258,-0.715142,-1.393395,0.084846,0.021068,0.722011,30.35153913,76.36436222,1.894
79.5,-0.610964,-0.110576,-2.018579,0.553038,-0.098607,0.713325,30.35153744,76.36436207,1.884
79.6,-0.46606,0.234087,-0.323856,0.283862,-0.248259,0.370304,30.35153575,76.36436191,1.875
79.7,0.589038,-0.238566,2.564079,-1.060841,-0.210812,-0.525744,30.35153408,76.36436176,1.865
79.8,-0.22047,-0.388822,0.92074,-0.179742,0.449642,0.033424,30.35153241,76.36436161,1.855
79.9,-0.425518,0.490183,-1.264526,-0.306893,0.196517,-0.23577,30.35153075,76.36436146,1.846
80.0,-0.31732,0.572151,-2.355865,0.160944,0.22655,0.08557,30.35152911,76.36436132,1.836
80.1,-0.523109,0.887563,0.176783,-0.038496,0.020924,0.240932,30.35152747,76.36436117,1.825
80.2,-0.44669,1.359316,1.579494,-0.101606,-0.031693,0.651784,30.35152584,76.36436103,1.815
80.3,-1.202358,1.216843,1.29814,0.099517,0.014545,1.075888,30.35152421,76.36436088,1.805
80.4,-0.639669,-0.488986,-0.577687,0.143096,0.365488,1.133258,30.3515226,76.36436074,1.794
80.5,-0.240313,-0.141988,-1.70534,0.603811,0.044525,1.012706,30.351521,76.3643606,1.783
80.6,0.348496,-0.231279,-1.549594,0.459086,-0.209223,0.649794,30.35151941,76.36436046,1.773
80.7,0.640212,-0.397172,0.472268,-0.335968,-0.030593,-0.239459,30.35151783,76.36436032,1.762
80.8,0.238758,-0.791977,2.988695,-0.343506,0.086837,-0.510031,30.35151625,76.36436019,1.751
80.9,-0.495543,-0.226312,-0.47448,-0.266061,0.381747,-0.161209,30.35151469,76.36436005,1.739
81.0,-0.422505,0.430679,-2.339263,0.026401,0.198134,0.090018,30.35151314,76.36435992,1.728
81.1,-0.117671,0.818182,-0.625673,-0.057559,-0.032509,0.223246,30.35151159,76.36435979,1.717
81.2,-1.064795,0.672127,2.11543,0.013269,0.186684,0.473951,30.35151006,76.36435966,1.705
81.3,-0.445384,0.714616,1.849824,0.142612,-0.08372,0.848302,30.35150854,76.36435953,1.693
81.4,-0.443689,0.098324,-0.105257,0.251866,0.290312,1.300582,30.35150703,76.3643594,1.681
81.5,-0.328599,-0.48939,-1.177721,-0.115461,0.279661,0.802066,30.35150553,76.36435927,1.669
81.6,-0.063679,-0.484815,-1.441239,0.336734,0.05218,0.662897,30.35150403,76.36435915,1.657
81.7,0.732892,-0.268414,0.161364,0.072628,-0.285591,0.174752,30.35150256,76.36435902,1.645
81.8,1.183778,0.275029,1.994902,-0.186006,0.307834,-0.475213,30.35150109,76.3643589,1.633
81.9,-0.799475,-0.687352,1.80513,-0.361309,0.325084,-0.761159,30.35149963,76.36435878,1.62
82.0,0.563768,-0.225878,-1.492837,0.180246,0.09175,-0.199474,30.35149818,76.36435866,1.608
82.1,0.192994,0.215237,-2.17593,0.092937,0.038317,-0.115909,30.35149675,76.36435854,1.595
82.2,0.629984,1.146427,0.366788,0.110668,0.080088,0.045246,30.35149532,76.36435842,1.582
82.3,-0.477435,2.009358,0.739716,0.472266,0.010929,0.372619,30.35149391,76.36435831,1.569
82.4,-2.505839,-1.024251,1.76319,-0.331076,0.249109,0.127432,30.35149251,76.36435819,1.556
82.5,0.316808,-0.595366,-1.203484,0.496422,-0.100193,0.735743,30.35149112,76.36435808,1.543
82.6,-0.207134,-1.02504,-1.804213,0.014972,0.080572,0.522725,30.35148975,76.36435797,1.529
82.7,0.329772,-0.279542,-1.773487,0.319164,-0.093714,0.461853,30.35148838,76.36435786,1.516
82.8,1.002623,-0.048334,1.759439,-0.319041,-0.313527,-0.020926,30.35148703,76.36435775,1.502
82.9,1.178846,-0.279472,2.923313,-0.545597,0.04926,-0.514174,30.35148569,76.36435764,1.489
83.0,0.781606,-0.345102,-0.341287,-0.175117,0.061047,-0.315582,30.35148436,76.36435753,1.475
83.1,0.503097,-0.023948,-2.112825,-0.174292,0.018323,-0.382907,30.35148305,76.36435743,1.461
83.2,0.29446,0.480569,-1.611255,-0.08493,-0.037503,-0.260008,30.35148174,76.36435732,1.447
83.3,-0.553278,1.167627,1.251248,-0.299271,0.029411,-0.015003,30.35148045,76.36435722,1.432
83.4,-0.622011,0.097866,2.391105,-0.246973,-0.078764,0.230173,30.35147918,76.36435712,1.418
83.5,-0.697843,0.780205,1.154784,0.142398,-0.018749,0.899795,30.35147791,76.36435702,1.403
83.6,-0.548924,0.203771,-1.398857,0.077394,0.299825,0.467541,30.35147666,76.36435692,1.389
83.7,-0.525673,-0.199354,-1.585602,0.293202,-0.010781,0.392838,30.35147542,76.36435682,1.374
83.8,1.023783,0.088673,0.149839,0.506264,-0.45838,0.232033,30.3514742,76.36435673,1.359
83.9,0.907925,-0.856988,3.262461,-0.681059,-0.110298,-0.716887,30.35147299,76.36435663,1.344
84.0,0.240287,-0.87502,0.464593,-0.304207,0.225833,-0.437617,30.35147179,76.36435654,1.329
84.1,0.327895,-0.033501,-1.520212,-0.172901,0.168629,-0.318059,30.3514706,76.36435645,1.314
84.2,0.25937,0.166344,-2.251056,0.026488,-0.071612,-0.324118,30.35146943,76.36435636,1.298
84.3,-0.363024,0.445882,0.584615,-0.055176,-0.159741,-0.155996,30.35146828,76.36435627,1.283
84.4,-1.17048,0.68245,1.99928,-0.086737,0.286402,0.363723,30.35146713,76.36435618,1.267
84.5,-1.512431,0.121312,1.685798,0.10128,0.277452,0.755894,30.35146601,76.3643561,1.251
84.6,0.277918,-0.774445,-1.64066,0.299429,0.150659,0.469882,30.35146489,76.36435601,1.235
84.7,-0.018877,-1.37476,-1.659693,0.286929,-0.10559,0.322247,30.35146379,76.36435593,1.219
84.8,0.011511,-1.007239,-0.033773,0.35167,-0.19505,0.163391,30.35146271,76.36435585,1.203
84.9,0.282626,-0.130943,1.495511,-0.261599,-0.273487,-0.32893,30.35146163,76.36435576,1.187
85.0,-0.398775,0.002859,2.170869,-0.968265,0.060968,-0.639531,30.35146058,76.36435568,1.17
85.1,0.157152,0.515398,-1.470952,-0.258817,0.258372,-0.141628,30.35145954,76.36435561,1.154
85.2,0.207869,1.220728,-2.42184,0.169077,0.249745,0.12983,30.35145851,76.36435553,1.137
85.3,0.061738,1.492424,-0.778774,0.179409,-0.089592,0.093491,30.3514575,76.36435545,1.12
85.4,-0.059401,-0.176917,-0.760327,-0.057476,0.307306,0.208344,30.3514565,76.36435538,1.103
85.5,-0.373926,-2.039846,4.268032,-0.617259,-0.176265,-0.099196,30.35145552,76.36435531,1.086
85.6,-2.288375,-1.924444,4.492527,0.32771,0.43998,0.930127,30.35145455,76.36435524,1.069
85.7,-0.233406,-2.53833,2.925475,0.463704,-0.145813,0.70154,30.3514536,76.36435517,1.052
85.8,1.205202,-3.795501,-0.206764,-0.337587,0.027565,-0.212644,30.35145267,76.3643551,1.034
85.9,1.347149,-3.410647,-0.664221,0.022388,-0.173255,-0.546387,30.35145175,76.36435503,1.017
86.0,1.342665,-1.803993,-0.457099,0.60995,-0.47789,-0.7203,30.35145084,76.36435496,0.999
86.1,-1.789504,0.061067,0.249606,-0.85332,0.163604,-0.939645,30.35144995,76.3643549,0.981
86.2,-2.190053,-0.134759,-2.186315,-0.988007,0.825631,-0.203372,30.35144908,76.36435484,0.963
86.3,-1.179117,0.749344,4.035352,0.549786,0.086723,1.546448,30.35144823,76.36435478,0.945
86.4,1.015505,-1.482413,2.366987,0.364349,0.330711,1.322168,30.35144739,76.36435471,0.927
86.5,2.989147,-3.880066,0.498616,0.03469,-0.379893,-0.53747,30.35144657,76.36435466,0.909
86.6,-0.121844,-3.482499,0.060121,-0.167445,-0.325642,-1.073515,30.35144576,76.3643546,0.89
86.7,0.900576,-0.743389,1.491964,0.367683,-0.404919,-0.994978,30.35144497,76.36435454,0.872
86.8,-1.738638,-0.412229,-1.618668,-0.839807,0.340152,-0.882596,30.3514442,76.36435449,0.853
86.9,-0.776553,-0.305826,-1.536268,-0.378464,-0.290477,0.316697,30.35144344,76.36435443,0.834
87.0,-0.670839,-0.01874,0.594208,0.755527,0.164139,1.396717,30.3514427,76.36435438,0.815
87.1,-0.886818,-1.740728,4.107472,0.576065,0.307208,1.131374,30.35144198,76.36435433,0.796
87.2,1.444043,-2.833989,3.131776,-0.132905,0.23487,0.653434,30.35144127,76.36435428,0.777
87.3,1.469855,-2.703931,-2.908081,-0.072221,0.076847,-0.403241,30.35144058,76.36435423,0.757
87.4,1.015335,-2.980212,-0.966623,-0.079748,-0.733468,-0.555125,30.35143991,76.36435419,0.738
87.5,1.294,-1.792775,-1.371033,-0.128209,-0.419928,-0.826948,30.35143926,76.36435414,0.718
87.6,-0.719522,-0.561209,1.581614,-1.142304,-0.100178,-0.492635,30.35143863,76.3643541,0.699
87.7,1.081525,0.212411,-4.022593,0.607114,-0.278175,-0.262942,30.35143801,76.36435405,0.679
87.8,-0.20583,0.015516,-1.475433,-0.75101,0.260562,-0.692257,30.35143741,76.36435401,0.659
87.9,-0.641741,1.196415,1.621792,-0.2308,-0.107163,-0.144577,30.35143683,76.36435397,0.639
88.0,0.439429,0.620882,2.745777,-0.56083,0.34261,-0.215441,30.35143626,76.36435393,0.618
88.1,-2.032678,-1.098362,2.412682,-0.231302,0.74102,-0.336441,30.35143572,76.36435389,0.598
88.2,-1.335202,-1.78159,0.117377,1.026264,0.486274,0.349472,30.35143519,76.36435386,0.577
88.3,1.430845,-1.338334,-2.359343,0.767604,0.177641,0.669776,30.35143468,76.36435382,0.557
88.4,0.358824,-1.11578,-2.897884,0.445424,-0.127041,0.656769,30.35143419,76.36435379,0.536
88.5,0.983901,-0.412017,-2.409794,0.677522,-0.193938,0.667888,30.35143372,76.36435376,0.515
88.6,0.23023,-0.132394,-1.558792,0.50891,-0.153764,0.314419,30.35143327,76.36435373,0.494
88.7,-0.558716,-0.301919,1.036049,0.224323,0.340483,-0.073497,30.35143284,76.3643537,0.473
88.8,1.616376,-1.230966,2.080863,0.045811,-0.194847,-0.515386,30.35143242,76.36435367,0.452
88.9,1.530422,-1.372362,-0.202028,-0.160697,0.105335,-0.077419,30.35143203,76.36435364,0.43
89.0,1.038784,-0.294736,-2.275107,-0.079323,-0.081082,-0.056714,30.35143165,76.36435362,0.409
89.1,0.152215,0.313998,0.323182,0.004612,-0.278937,0.090032,30.35143129,76.3643536,0.387
89.2,-0.412342,0.71193,1.769218,0.461319,0.323836,0.569488,30.35143095,76.36435357,0.365
89.3,-0.99769,-0.916199,2.457103,-0.303799,-0.070837,0.1655,30.35143064,76.36435355,0.343
89.4,0.841916,-1.022257,-1.89436,0.605044,0.132105,0.759575,30.35143034,76.36435353,0.321
89.5,-0.036313,-1.414715,-1.557254,0.094061,0.282551,0.40649,30.35143006,76.36435351,0.299
89.6,0.193486,-0.621898,0.235475,0.433968,-0.195132,0.334985,30.3514298,76.3643535,0.277
89.7,0.19828,-0.383024,2.812509,-0.106611,-0.017719,-0.238269,30.35142956,76.36435348,0.254
89.8,1.496648,-1.734435,1.617939,-0.334688,0.076347,-0.817972,30.35142935,76.36435347,0.232
89.9,1.150116,-1.908196,-0.955597,-0.352275,-0.043811,-0.761419,30.35142915,76.36435345,0.209
90.0,0.966325,-0.608416,-2.246225,-0.039379,0.009767,-0.454185,30.35142897,76.36435344,0.186
90.1,0.092718,0.309295,1.102488,-0.102332,-0.323381,-0.420323,30.35142881,76.36435343,0.163
90.2,-0.818464,0.132786,2.865098,0.037451,-0.055774,0.006594,30.35142868,76.36435342,0.14
90.3,-2.101627,-1.034338,2.100627,-0.193222,-0.06825,0.385573,30.35142856,76.36435342,0.117
90.4,0.423238,-1.291004,-0.381171,0.239874,-0.117144,0.65185,30.35142847,76.36435341,0.094
90.5,-0.313839,-0.962026,-0.256454,0.194105,-0.042717,0.30586,30.35142839,76.36435341,0.07
90.6,-0.01842,-1.557871,0.866507,0.582534,-0.490397,0.289261,30.35142834,76.3643534,0.047
90.7,0.182223,-1.327344,1.466825,0.382525,-0.178373,0.027979,30.35142831,76.3643534,0.023
90.8,0.749947,-1.021922,-0.029026,-0.299304,0.41136,-0.770693,30.3514283,76.3643534,0.007
90.9,0.216723,-1.853851,-0.51141,-0.360621,0.256277,-0.682576,30.35142831,76.36435341,0.039
91.0,0.500536,-0.66928,-2.360518,-0.027139,0.127602,-0.14263,30.35142835,76.36435346,0.077
91.1,0.229053,0.217699,0.289425,-0.23666,-0.28087,-0.045195,30.35142841,76.36435353,0.114
91.2,-1.40561,0.393215,2.325952,-0.063992,0.292163,0.184261,30.3514285,76.36435362,0.151
91.3,-0.234561,-0.012277,1.438168,-0.153631,0.130785,0.454428,30.35142861,76.36435374,0.187
91.4,-0.284258,-0.876477,0.069302,0.017017,0.094236,0.386244,30.35142874,76.36435389,0.224
91.5,-0.366287,-1.274126,-1.817185,0.282569,0.222348,0.359812,30.3514289,76.36435407,0.26
91.6,-0.135868,-1.196067,-0.19221,0.29913,-0.202367,0.281051,30.35142908,76.36435427,0.296
91.7,1.052154,-0.887517,2.651513,-0.371604,0.043266,0.00858,30.35142928,76.36435449,0.331
91.8,-0.124455,-1.26941,2.614878,-0.123692,-0.158422,-1.036501,30.3514295,76.36435475,0.366
91.9,0.81448,-1.198126,-1.257163,0.16161,-0.104136,-0.281015,30.35142975,76.36435502,0.401
92.0,0.507629,-0.62346,-2.734447,-0.159193,0.119559,-0.215421,30.35143002,76.36435533,0.435
92.1,0.095536,0.307039,-0.070157,-0.172731,-0.539309,-0.118671,30.35143032,76.36435565,0.47
92.2,0.29584,0.652848,2.027818,0.544258,-0.766552,0.464015,30.35143063,76.364356,0.504
92.3,0.0035,-1.09611,4.536302,-1.470934,0.005279,-0.294999,30.35143097,76.36435638,0.537
92.4,-0.090476,-0.887298,0.012647,-0.166201,0.395778,0.20441,30.35143132,76.36435678,0.57
92.5,-0.68676,-1.415754,-1.119219,-0.004842,0.225536,0.287867,30.3514317,76.3643572,0.603
92.6,0.005132,-0.138134,-1.348401,0.538165,-0.183887,0.22338,30.35143211,76.36435765,0.636
92.7,0.85282,-0.451335,2.37435,0.248137,-0.41218,-0.079301,30.35143253,76.36435812,0.668
92.8,0.432932,-1.220182,1.597458,-0.109308,-0.120619,-0.93906,30.35143297,76.36435862,0.7
92.9,0.505779,-1.405701,0.366603,-0.104298,0.250091,-0.165298,30.35143343,76.36435914,0.732
93.0,0.918622,-0.685621,-2.60488,-0.048855,0.037944,-0.370237,30.35143392,76.36435968,0.764
93.1,-0.186712,-0.003777,-0.426314,-0.165268,-0.076571,-0.335157,30.35143442,76.36436024,0.795
93.2,0.449858,0.493249,1.828092,-0.038336,0.16981,0.023999,30.35143494,76.36436083,0.826
93.3,-0.559056,-0.066054,3.033637,-0.140286,-0.410021,0.192227,30.35143549,76.36436143,0.856
93.4,0.256217,-0.356094,-0.839225,0.599683,0.055914,0.762526,30.35143605,76.36436206,0.886
93.5,-0.192956,-0.992839,-2.383197,0.135082,-0.107419,0.193871,30.35143663,76.36436271,0.916
93.6,-0.760692,-1.20006,-0.003673,0.475018,-0.423996,0.325562,30.35143724,76.36436339,0.946
93.7,1.077817,-0.681007,1.109621,0.088118,-0.285089,-0.039884,30.35143786,76.36436408,0.975
93.8,1.23579,-1.037137,1.020153,-0.528949,0.226454,-0.812262,30.3514385,76.3643648,1.004
93.9,0.573107,-1.137466,0.114915,-0.321549,0.03967,-0.473134,30.35143916,76.36436553,1.033
94.0,0.068482,-0.372783,-1.73039,-0.102643,-0.00758,-0.398282,30.35143983,76.36436629,1.061
94.1,-0.413137,0.401102,-0.690032,-0.051026,-0.407091,-0.211622,30.35144053,76.36436707,1.089
94.2,0.249083,-0.075392,2.328496,0.287722,-0.072275,0.083986,30.35144124,76.36436786,1.117
94.3,0.200493,-0.580052,1.45736,0.044149,0.045226,0.557069,30.35144197,76.36436868,1.144
94.4,-0.752942,-0.720556,-0.39147,-0.150913,0.027376,0.499698,30.35144272,76.36436952,1.172
94.5,-0.70107,-1.270588,-1.785708,0.302633,0.042636,0.427035,30.35144349,76.36437037,1.198
94.6,0.023879,-0.997281,-1.218633,0.172912,0.051721,0.322398,30.35144427,76.36437125,1.225
94.7,0.498211,-0.756198,0.831362,-0.000332,0.146584,0.016187,30.35144507,76.36437214,1.251
94.8,0.725655,-0.37371,1.627094,-0.106878,0.297384,-0.304065,30.35144589,76.36437306,1.277
94.9,-0.20316,-1.175268,0.124375,-0.373853,0.249808,-0.592982,30.35144672,76.36437399,1.303
95.0,0.851514,-0.419787,-1.702435,0.063165,0.095214,-0.114613,30.35144757,76.36437494,1.328
95.1,-0.612385,-0.179265,-1.385856,0.151754,-0.075975,-0.146804,30.35144844,76.36437591,1.353
95.2,-1.000146,0.500795,2.196988,0.185887,-0.166962,0.274978,30.35144932,76.36437689,1.378
95.3,1.13783,0.678708,3.022052,-0.031097,-0.454717,0.702865,30.35145022,76.3643779,1.402
95.4,0.267572,-0.776307,0.701028,0.213696,-0.270821,0.733798,30.35145114,76.36437892,1.426
95.5,-0.177999,-1.522147,-2.383639,0.126978,0.318919,0.219704,30.35145207,76.36437996,1.45
95.6,-0.229133,-0.560343,-1.87119,0.186695,-0.043601,0.106742,30.35145301,76.36438102,1.473
95.7,0.3373,-0.761425,1.578188,0.067801,-0.357026,-0.20206,30.35145397,76.36438209,1.496
95.8,0.299482,-1.365197,2.703517,-0.275535,0.042088,-0.680883,30.35145495,76.36438318,1.519
95.9,-0.157541,-1.140412,-0.276872,-0.231738,0.325466,-0.405874,30.35145594,76.36438429,1.542
96.0,0.478095,-0.725213,-1.346028,-0.389632,-0.061521,-0.449352,30.35145694,76.36438541,1.564
96.1,0.528555,-0.058735,-1.451927,0.187312,-0.173882,-0.32512,30.35145796,76.36438655,1.586
96.2,-1.076824,0.674596,1.752022,-0.053506,-0.167786,-0.203378,30.35145899,76.3643877,1.607
96.3,-1.074671,0.813681,1.872319,0.182999,-0.120205,0.318966,30.35146004,76.36438887,1.629
96.4,-0.972081,-0.711329,1.208962,0.142037,0.11449,0.517099,30.3514611,76.36439005,1.65
96.5,-0.211352,-1.474848,-1.414959,0.128217,0.478992,0.285285,30.35146217,76.36439125,1.67
96.6,-0.155612,-1.303103,-2.040415,0.282372,0.033203,0.230755,30.35146326,76.36439247,1.691
96.7,0.057769,-1.288163,0.780901,0.095721,-0.30812,0.035932,30.35146436,76.3643937,1.711
96.8,1.319249,-0.801975,1.362868,-0.007109,0.05332,-0.049671,30.35146547,76.36439494,1.731
96.9,-0.271578,-1.152512,2.021114,-0.550696,0.221083,-0.550596,30.3514666,76.3643962,1.75
97.0,0.50773,-0.639554,-1.307269,-0.058694,0.143354,-0.366258,30.35146773,76.36439747,1.769
97.1,0.171124,-0.245894,-2.722523,0.199814,-0.021873,-0.410526,30.35146888,76.36439876,1.788
97.2,-0.254875,0.155417,0.480862,-0.078994,-0.18796,-0.281166,30.35147005,76.36440005,1.807
97.3,-0.744153,0.106753,2.098917,0.048626,0.102603,0.240255,30.35147122,76.36440137,1.825
97.4,-0.566976,-1.465862,2.358778,-0.502699,0.217222,0.160892,30.35147241,76.36440269,1.843
97.5,-0.620536,-1.167784,0.616915,0.204633,-0.096566,0.565403,30.3514736,76.36440403,1.86
97.6,-0.471698,-1.064754,-2.14051,0.265635,0.162028,0.522985,30.35147481,76.36440538,1.878
97.7,-0.261564,-1.016132,-1.009954,0.090476,-0.517758,0.368457,30.35147603,76.36440674,1.895
97.8,0.817987,-0.620082,1.584857,-0.235409,-0.343228,0.091577,30.35147726,76.36440812,1.911
97.9,0.00845,-1.677805,2.039561,-0.887883,-0.007733,-0.586898,30.3514785,76.36440951,1.928
98.0,0.837301,-1.449475,0.785208,-0.120136,-0.099571,-0.198935,30.35147975,76.36441091,1.944
98.1,0.504444,-0.656055,-0.740533,-0.335321,-0.209209,-0.607003,30.35148102,76.36441232,1.96
98.2,-1.082207,-0.662782,-2.002036,-0.098708,0.090181,-0.515204,30.35148229,76.36441374,1.975
98.3,-0.681879,0.339526,-2.180727,0.159264,-0.167078,0.051952,30.35148357,76.36441517,1.99
98.4,-0.702552,-1.039107,-1.458782,0.186511,0.043103,0.45338,30.35148486,76.36441662,2.005
98.5,0.092404,-0.759972,-0.816057,0.337896,0.637818,1.030364,30.35148616,76.36441807,2.02
98.6,-0.788816,-0.529032,4.170294,-0.585952,-0.514158,-0.638312,30.35148747,76.36441953,2.034
98.7,-0.498203,-1.208834,-3.275451,0.573881,0.118722,-0.398847,30.35148879,76.36442101,2.048
98.8,0.476527,-0.499711,-1.283882,0.182588,-0.008412,0.108975,30.35149012,76.36442249,2.062
98.9,-0.608354,0.478469,3.798159,-0.749853,-0.528721,-0.611105,30.35149146,76.36442399,2.075
99.0,-0.194105,0.701499,1.374752,0.001188,-3.7e-05,0.52138,30.35149281,76.36442549,2.088
99.1,-0.208274,-0.162995,1.132214,-0.025851,-0.104357,0.619187,30.35149416,76.36442701,2.101
99.2,-1.435437,-0.129129,-0.878115,0.02233,0.762928,0.239216,30.35149552,76.36442853,2.113
99.3,-0.521291,-0.438916,-3.538878,0.105958,-0.044853,0.036543,30.35149689,76.36443006,2.125
99.4,0.147721,-0.152818,-1.722943,0.474755,0.217907,0.367786,30.35149827,76.3644316,2.137
99.5,0.863279,1.364858,2.466361,-0.428107,0.648023,-0.410561,30.35149966,76.36443315,2.148
99.6,-0.688836,-0.703419,2.248074,-0.129971,0.175509,0.43115,30.35150105,76.36443471,2.16
99.7,-0.291047,0.488646,-1.039255,0.391599,0.165499,1.227246,30.35150245,76.36443627,2.17
99.8,1.266074,0.697728,-1.111567,-1.053467,-0.244277,-0.475545,30.35150386,76.36443784,2.181
99.9,-0.430663,-1.039009,-1.544324,0.111406,-0.19893,-0.534778,30.35150527,76.36443942,2.191
100.0,0.623324,2.622796,1.784325,0.116101,-0.0038,-0.386624,30.35150669,76.36444101,2.201
100.1,-1.160474,3.892146,3.032661,-0.486896,-0.32826,-0.859587,30.35150812,76.3644426,2.211
100.2,-0.895936,1.316299,0.380339,0.132098,-0.401735,-0.163789,30.35150955,76.36444421,2.22
100.3,-1.415291,-0.963454,-0.866506,0.755467,0.758716,0.614503,30.35151099,76.36444581,2.229
100.4,-1.926701,-3.60265,5.410557,-1.737848,-0.544829,-0.550885,30.35151243,76.36444743,2.238
100.5,1.25904,-0.403307,0.240889,0.629502,0.064524,1.070862,30.35151388,76.36444905,2.246
100.6,0.397713,-1.831357,-1.431152,0.202475,-0.121974,0.174131,30.35151533,76.36445067,2.254
100.7,0.396236,-1.605516,0.767587,0.568156,-0.516767,-0.466519,30.35151679,76.36445231,2.262
100.8,2.30273,-0.540559,1.008883,0.058809,-0.02912,-0.762536,30.35151826,76.36445394,2.27
100.9,-1.295,-0.911698,-0.09041,-0.227515,-0.173194,-0.562962,30.35151973,76.36445559,2.277
101.0,0.4434,0.526172,-2.4517,0.485478,-0.575805,-0.149482,30.3515212,76.36445723,2.284
101.1,-0.434415,-0.098514,1.371168,0.163262,-0.24977,-0.307586,30.35152268,76.36445889,2.29
101.2,-2.106797,0.468085,0.309952,0.346906,0.170866,0.136167,30.35152417,76.36446054,2.296
101.3,-1.957101,-0.812218,2.62616,-0.32293,-0.351769,0.086144,30.35152565,76.36446221,2.302
101.4,-0.3185,-1.577343,-1.324253,0.607575,0.416122,0.862897,30.35152714,76.36446387,2.308
101.5,-0.192832,-0.658425,-2.031785,0.378231,0.263094,0.650258,30.35152864,76.36446554,2.313
101.6,0.616862,-0.679449,0.695493,0.150446,0.016913,0.017598,30.35153013,76.36446722,2.318
101.7,2.644622,-1.039264,1.050241,-0.253721,-0.30753,-0.628696,30.35153163,76.36446889,2.323
101.8,0.682864,-0.892673,0.390731,-0.935667,0.118267,-0.77298,30.35153314,76.36447057,2.328
101.9,-0.091058,0.619339,-1.799157,0.073115,-0.094936,-0.541922,30.35153464,76.36447226,2.332
102.0,-0.231181,1.088483,-0.619184,0.206818,-0.347487,-0.401219,30.35153615,76.36447394,2.335
102.1,-2.134043,0.936688,2.613385,0.386703,0.03143,0.098583,30.35153766,76.36447563,2.339
102.2,-1.78059,-0.933554,2.727119,0.206261,0.011004,0.278635,30.35153918,76.36447733,2.342
102.3,-0.453278,-1.701555,-0.475014,0.41328,0.045573,0.609841,30.35154069,76.36447902,2.345
102.4,-0.734878,-2.025306,-3.059326,0.125455,0.051916,0.568563,30.35154221,76.36448071,2.348
102.5,0.778144,-1.130639,-0.642743,0.089182,-0.384115,0.613494,30.35154373,76.36448241,2.35
102.6,0.478436,-0.880955,2.673694,-0.120272,-0.661541,-0.228157,30.35154525,76.36448411,2.352
102.7,0.346036,-2.055434,1.418576,-0.786046,0.299027,-1.12635,30.35154677,76.36448581,2.353
102.8,0.203535,-0.406689,-0.798267,-0.450905,0.076377,-0.728341,30.35154829,76.36448751,2.355
102.9,-0.7956,0.38335,-1.673682,-0.16029,-0.04098,-0.498077,30.35154981,76.36448922,2.356
103.0,-1.548888,0.765223,1.040154,-0.013172,-0.317966,-0.273836,30.35155134,76.36449092,2.357
103.1,-1.228546,0.05386,0.969429,0.192021,0.608327,0.472658,30.35155286,76.36449262,2.357
103.2,-1.486471,-0.24946,1.418451,0.03834,0.528364,0.711964,30.35155438,76.36449433,2.357
103.3,-1.131202,-0.873963,-0.910521,0.310068,0.020798,0.698778,30.35155591,76.36449603,2.357
103.4,-1.21277,-0.919616,-1.357972,0.116521,0.245924,0.446148,30.35155743,76.36449773,2.356
103.5,0.4219,-0.853336,1.23366,0.428124,-0.30515,0.368802,30.35155896,76.36449943,2.356
103.6,0.164887,-0.637231,0.308276,-0.153988,0.159103,-0.302824,30.35156048,76.36450114,2.354
103.7,-0.576921,-1.914112,1.818419,-0.830072,0.150942,-0.734065,30.351562,76.36450284,2.353
103.8,0.697164,-0.596405,-1.517262,0.110132,-0.010174,-0.39519,30.35156352,76.36450454,2.351
103.9,-0.92083,-0.068099,-0.72035,-0.383937,-0.030017,-0.378012,30.35156504,76.36450624,2.349
104.0,-1.181815,1.117292,1.904767,-0.048461,-0.369221,-0.16497,30.35156656,76.36450793,2.347
104.1,-1.836001,0.52161,2.609241,0.209903,0.02656,0.057625,30.35156807,76.36450963,2.344
